CustomerID,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster_k3,Cluster_k5,Recency,Frequency,Monetary
13269,-1.562712108492176,1.5237190142858297,1.2735008075076066,2,0,1,15,5343.28
13270,0.9522615430325725,-0.3690702464285427,-0.05360595839024119,0,3,366,1,590.0
13271,-0.141975066077631,-0.3690702464285427,-0.6701120450663173,0,1,37,1,211.49
13272,-0.22489545515401813,0.0,-0.5091076502967772,0,1,31,2,276.56
13273,0.3881222410176829,-0.3690702464285427,-0.9216727870289376,0,3,113,1,138.98
13276,0.10955870818052117,0.0,-0.05265830564704847,1,4,63,2,590.9300000000001
13277,-0.5593496184885577,0.4649735207179271,-0.5498893013866984,1,1,15,4,258.4
13278,-0.10531069860088949,-0.3690702464285427,-0.1038482805180494,0,1,40,1,542.73
13279,0.21115944414923474,-0.3690702464285427,-0.9269920253385637,0,3,78,1,137.75
13280,0.42478660849442396,0.2618595071429148,0.1284795595292211,1,4,122,3,798.46
13282,-0.47642922941217053,0.2618595071429148,0.3387052590748843,1,2,18,3,1132.14
13283,0.07841788023619099,0.0,-1.1574506341517623,0,3,59,2,93.66
13284,0.9024449813519584,-0.3690702464285427,-0.7000580369873397,0,3,330,1,201.19
13285,-0.36370647472778334,0.4649735207179271,0.8642526781922619,1,2,23,4,2709.12
13291,0.5394668318384552,-0.3690702464285427,-0.3488453441710759,0,3,155,1,361.11
13292,-0.1294414948306238,0.0,-0.06499162945558667,1,1,38,2,578.94
13294,0.634603452220883,0.0,0.18271590912423014,0,4,189,2,873.74
13295,0.9429693506660444,-0.3690702464285427,-0.7000282295373087,0,3,359,1,201.2
13296,0.48030932790813896,-0.3690702464285427,-1.1986865344160833,0,3,137,1,87.4
13297,-0.8938037818230972,0.4649735207179271,0.7079010425923028,1,2,7,4,2089.85
13298,-1.562712108492176,-0.3690702464285427,-0.35069565284380105,1,1,1,1,360.0
13299,0.8023679195283855,-0.3690702464285427,-0.9067046485160705,0,3,268,1,142.5
13300,0.5809353745377399,-0.3690702464285427,-0.33116511877790117,0,3,169,1,371.89
13301,0.3438236880776809,0.4649735207179271,-0.025620184301536137,1,4,103,4,618.09
13302,0.5394668318384552,-0.3690702464285427,-1.386327536212154,0,3,155,1,63.75
13304,0.9321258524703706,-0.3690702464285427,-0.4594051605601796,0,3,351,1,300.42
13305,-1.1205877535282016,1.1826583386441383,0.6816876083250517,2,2,4,10,2000.86
13307,0.4168763434220624,-0.3690702464285427,-2.22885742172905,0,3,120,1,15.0
13308,-0.38424214252171446,0.2618595071429148,0.4603267989464695,1,2,22,3,1385.51
13309,-0.8938037818230972,0.6309297535714574,0.49054081558687973,1,2,7,5,1456.79
13310,-0.2723943026062298,0.2618595071429148,0.33864674970357717,1,4,28,3,1132.03
13311,-1.1205877535282016,0.0,-0.04492917771047393,1,1,4,2,598.57
13313,-0.38424214252171446,0.6309297535714574,0.5299583436637424,1,2,22,5,1555.3200000000002
13314,-1.562712108492176,0.2618595071429148,0.1112586240939002,1,2,1,3,775.94
13316,-0.141975066077631,0.4649735207179271,1.3159148342674554,2,2,37,4,5732.93
13317,0.1316625130805325,0.7712437491614222,0.7586890924546827,1,4,66,6,2273.6800000000003
13318,-1.562712108492176,0.2618595071429148,-0.0039451329409879235,1,2,1,3,640.76
13319,-1.0326148013968623,2.0,1.7000982087371437,2,0,5,26,10845.55
13320,0.21115944414923474,0.4649735207179271,0.520937853070411,1,4,78,4,1532.2
13321,0.17304632220108546,0.0,-0.07714769825412078,1,4,72,2,567.36
13322,-0.5025174943015487,-0.3690702464285427,-0.705176913802432,0,1,17,1,199.48
13323,-1.2282579451576368,0.6309297535714574,0.1204274104723349,1,2,3,5,787.85
13324,-0.15484290499498438,1.1826583386441383,1.4466512113337775,2,0,36,10,7121.95
13325,0.22914346473365005,-0.3690702464285427,0.02764939174333661,0,4,81,1,675.3
13327,-0.1294414948306238,1.0000000000000002,1.0401788982256506,2,2,38,8,3627.77
13328,0.881592307198259,-0.3690702464285427,0.42587712820760715,0,4,316,1,1308.48
13329,-0.22489545515401813,0.0,0.12130538573118083,1,4,31,2,789.0
13330,0.28988261725410314,0.2618595071429148,0.34336242278243045,1,4,92,3,1140.9299999999998
13332,-0.5904904464328878,-0.3690702464285427,-0.3660829237216628,1,1,14,1,350.9
13334,0.2349922074091187,0.2618595071429148,1.018974601267373,1,4,82,3,3502.32
13336,0.20501266850391572,-0.3690702464285427,0.12595634748382095,0,4,77,1,795.12
13338,0.5456136074837743,-0.3690702464285427,-0.1689970943946843,0,3,157,1,487.02
13339,0.6617598201758463,-0.3690702464285427,0.1732579690836623,0,4,200,1,860.12
13340,-0.04978797918717493,0.8927892607143721,1.6940070249163544,2,0,45,7,10736.48
13341,0.7878003115843977,-0.3690702464285427,0.11118880480521792,0,3,260,1,775.85
13343,0.6031238981391972,-0.3690702464285427,-0.36176534804837207,0,3,177,1,353.43
13344,0.1388110195737654,0.2618595071429148,0.81866566476824,1,4,67,3,2511.69
13345,0.8352991590366093,-0.3690702464285427,-0.3033542104009074,0,3,287,1,389.5
13347,0.1596422557462171,-0.3690702464285427,-0.3826474415934986,0,3,70,1,341.36
13348,0.11703971637257636,-0.3690702464285427,-0.6100424906718777,0,3,64,1,233.76
13349,-0.7401449642023266,-0.3690702464285427,-0.576198624754989,1,1,10,1,247.32
13350,-0.5300973070953137,0.0,0.2512710778120036,1,1,16,2,979.12
13351,0.1316625130805325,-0.3690702464285427,-0.3278608353093653,0,1,66,1,373.94
13352,0.08639352236479389,-0.3690702464285427,-0.2904063903527318,0,1,60,1,397.98
13354,0.16639083236753036,-0.3690702464285427,0.08557794098717797,0,4,71,1,743.53
13355,0.42478660849442396,-0.3690702464285427,0.027114458214925502,0,4,122,1,674.7
13356,0.22322295655453953,-0.3690702464285427,0.10525574638205773,0,4,80,1,768.24
13357,0.7822220371687278,-0.3690702464285427,-0.034139941924514375,0,3,257,1,609.4
13358,0.8023679195283855,-0.3690702464285427,-0.2313838146664091,0,3,268,1,439.03
13359,0.10955870818052117,-0.3690702464285427,-0.2306583313914854,0,1,63,1,439.56
13362,-0.786133590193662,0.4649735207179271,0.9436519654113553,2,2,9,4,3090.74
13363,-0.5025174943015487,0.0,0.25944300449523994,1,1,17,2,992.5
13364,0.16639083236753036,-0.3690702464285427,-0.9392345193214127,0,3,71,1,134.95999999999998
13365,-0.19564314376077413,0.0,0.7457511531414603,1,4,33,2,2225.37
13366,0.0,-0.3690702464285427,-1.4614707485833545,0,3,50,1,56.16
13368,0.780348188744373,0.0,-0.020472877013853825,0,4,256,2,623.4
13369,0.9509449927946468,-0.3690702464285427,-0.4438904442087345,0,3,365,1,308.28000000000003
13370,0.9587909439231818,-0.3690702464285427,0.09468838410188024,0,3,371,1,754.87
13372,0.27406102399696536,-0.3690702464285427,-0.32035284996467556,0,3,89,1,378.64
13373,0.08639352236479389,0.2618595071429148,0.985355546461013,1,4,60,3,3312.25
13375,0.2686697348046577,-0.3690702464285427,0.11335718088039798,0,4,88,1,778.65
13376,0.3248990914393916,0.2618595071429148,0.2757570651156922,1,4,99,3,1019.76
13379,-0.30687435054077433,0.2618595071429148,-0.07165866454069915,1,1,26,3,572.56
13381,-0.22489545515401813,0.7712437491614222,1.0420925017281113,2,2,31,6,3639.31
13382,0.8234264773092309,-0.3690702464285427,-0.638346285408926,0,3,280,1,222.99
13384,-0.2402146898412107,0.8927892607143721,1.12149428499332,2,2,30,7,4151.93
13385,0.9009850245260405,-0.3690702464285427,-0.11296170268349517,0,3,329,1,534.57
13388,0.45886066956206595,0.0,0.02925134945612639,0,4,131,2,677.0999999999999
13389,-0.6981606380623229,0.2618595071429148,0.12810250484056937,1,2,11,3,797.96
13390,0.18608807186562598,-0.3690702464285427,-0.10235374196635089,0,1,74,1,544.08
13391,0.6689083266690788,-0.3690702464285427,-1.4242633115555106,0,3,203,1,59.8
13394,-1.562712108492176,1.0000000000000002,0.8206603870473745,2,2,1,8,2520.02
13395,0.6243367805886427,-0.3690702464285427,-0.4449827013751156,0,3,185,1,307.72
13396,-0.2560362830983483,0.0,0.44957301074768125,1,4,29,2,1360.99
13397,0.17304632220108546,0.6309297535714574,0.5256093135083996,1,4,72,5,1544.13
13398,0.6421625942262168,-0.3690702464285427,-0.20681306078713763,0,3,192,1,457.34
13402,0.4440128715150607,0.0,-0.02257108159350295,0,4,127,2,621.23
13403,-0.5025174943015487,-0.3690702464285427,-1.2897765372864254,0,1,17,1,75.0
13404,-1.562712108492176,0.0,-0.5637794759614482,1,1,1,2,252.49
13405,0.18608807186562598,0.2618595071429148,-0.0717732116538433,1,4,74,3,572.451
13408,-1.562712108492176,2.7712437491614224,2.274200843856678,2,0,1,62,28117.04
13410,-0.3440092352296877,0.6309297535714574,0.265815262668915,1,2,24,5,1003.06
13411,0.3620339761283047,-0.3690702464285427,-0.6642973457121245,0,3,107,1,213.55
13414,0.46611667641507204,0.2618595071429148,0.4624919711352248,1,4,133,3,1390.5
13416,-0.07123663753324773,0.0,0.0599209259468845,1,4,43,2,712.5
13417,-1.1205877535282016,0.0,-0.003879397898574087,1,1,4,2,640.8299999999999
13418,-0.6981606380623229,1.6801438592463753,1.356016399587005,2,0,11,18,6127.43
13419,0.10955870818052117,-0.3690702464285427,-0.6435618545566253,0,3,63,1,221.06
13420,0.5205422352001655,0.0,-0.8379150901903297,0,3,149,2,159.85
13421,-0.10531069860088949,0.0,0.6291387245232806,1,4,40,2,1833.71
13422,0.11703971637257636,-0.3690702464285427,0.8455474100324146,1,4,64,1,2626.3
13425,0.3664811538104963,0.2618595071429148,0.556062717593834,1,4,108,3,1624.21
13426,-1.8971662718267155,1.1826583386441383,1.0424251866014795,2,0,0,10,3641.32
13427,-0.45167942685912266,0.2618595071429148,-0.06119999525590246,1,1,19,3,582.6
13428,-0.7401449642023266,-0.3690702464285427,-0.6983019149254898,0,1,10,1,201.78
13429,-0.7401449642023266,0.4649735207179271,0.2680560445208755,1,2,10,4,1006.8
13430,-0.47642922941217053,0.0,0.03133640630600648,1,1,18,2,679.45
13431,0.1388110195737654,0.0,0.4074742528811105,1,4,67,2,1269.1
13434,0.18608807186562598,0.0,-0.11333317526799302,0,4,74,2,534.24
13435,-1.0326148013968623,0.8927892607143721,1.069692115728403,2,2,5,7,3809.89
13436,-1.562712108492176,-0.3690702464285427,-0.713013817133549,1,1,1,1,196.89
13437,-0.5904904464328878,0.8927892607143721,1.0025364874219245,2,2,14,7,3408.06
13439,0.7784670348496002,-0.3690702464285427,-0.4937787933125988,0,3,255,1,283.71
13441,0.2846661841473646,-0.3690702464285427,-0.4670110931775293,0,3,91,1,296.64
13447,-0.36370647472778334,0.2618595071429148,0.3371075104390563,1,2,23,3,1129.14
13448,-0.5300973070953137,0.7712437491614222,1.02451778674743,2,2,16,6,3534.69
13449,-0.36370647472778334,-0.3690702464285427,-0.47672752885521613,0,1,23,1,291.88
13450,-0.30687435054077433,0.7712437491614222,0.6944550978146907,1,2,26,6,2043.72
13451,-0.30687435054077433,0.6309297535714574,0.9049118403313893,1,2,26,5,2898.26
13452,0.7859480430416554,0.0,-0.05360595839024119,0,4,259,2,590.0
13453,0.5694463707436582,0.0,-0.35575876933252876,0,3,165,2,356.98
13455,-0.3440092352296877,0.0,0.2981160996944654,1,4,24,2,1058.34
13456,-0.5025174943015487,0.7712437491614222,0.6067210929800231,1,2,17,6,1766.72
13458,-0.8938037818230972,1.4649735207179273,1.629498304009748,2,0,7,14,9646.57
13460,-0.2560362830983483,0.0,-0.7554355486983972,0,1,29,2,183.44
13461,-0.1294414948306238,0.2618595071429148,0.48564667750391943,1,4,38,3,1445.0
13462,0.7727791651026745,-0.3690702464285427,-0.8700431749021411,0,3,252,1,151.5
13464,0.07030818744334325,-0.3690702464285427,0.027096618917738423,0,4,58,1,674.68
13466,0.6217356133035294,-0.3690702464285427,-0.4446314027918074,0,3,184,1,307.9
13467,-0.7401449642023266,0.0,0.3057874677559233,1,2,10,2,1071.91
13468,-1.562712108492176,2.311073612817833,1.312968778010634,2,0,1,37,5704.97
13470,0.3248990914393916,0.0,-0.8189209378952067,0,3,99,2,165.0
13471,-1.562712108492176,0.4649735207179271,0.8162984089728959,2,2,1,4,2501.84
13473,0.08639352236479389,0.0,-0.2542613109690796,0,1,60,2,422.64
13474,0.7412567512445486,-0.3690702464285427,-0.6280750801216866,0,3,236,1,226.84
13475,0.639656015275835,0.4649735207179271,0.48011124877657185,1,4,191,4,1431.78
13476,0.6058270725080276,0.0,0.39276148166865416,1,4,178,2,1238.47
13477,-0.141975066077631,0.7712437491614222,0.48962644563623847,1,2,37,6,1454.58
13479,0.6617598201758463,0.0,-0.458346351861978,0,3,200,2,300.95
13481,-0.04978797918717493,0.6309297535714574,0.6194862319207061,1,2,45,5,1804.56
13482,0.7330435254907093,-0.3690702464285427,-0.7515270282830907,0,3,232,1,184.64
13483,0.1244065062275264,-0.3690702464285427,-0.9158454932270959,0,3,65,1,140.34
13484,0.751330506756602,-0.3690702464285427,-0.433228525404113,0,3,241,1,313.8
13485,0.7351099755992296,-0.3690702464285427,-0.2109032369112448,0,3,233,1,454.24
13486,0.21115944414923474,0.2618595071429148,0.33350774345797307,1,4,78,3,1122.41
13487,0.062059860728309484,0.2618595071429148,-0.06868178185000633,1,4,57,3,575.4
13488,-0.5025174943015487,1.4021735027328797,1.5855636916046651,2,0,17,13,8968.31
13489,0.3530147347855537,0.4649735207179271,-0.21718465967904063,1,4,105,4,449.52
13491,0.00936952474314159,1.1826583386441383,0.38164605575930105,1,2,51,10,1215.82
13494,0.8739209951729948,-0.3690702464285427,-0.4285371063733179,0,3,311,1,316.26000000000005
13495,-0.8938037818230972,0.6309297535714574,0.6947939709427258,2,2,7,5,2044.87
13496,-0.7401449642023266,0.0,0.007745525357770659,1,1,10,2,653.3299999999999
13497,0.8268485864253822,0.0,-0.3709839321027494,0,3,282,2,348.05
13499,-0.5025174943015487,0.6309297535714574,0.3528819476842186,1,2,17,5,1159.11
13500,-0.36370647472778334,0.2618595071429148,0.35684833371667946,1,2,23,3,1166.77
13502,-0.5300973070953137,0.2618595071429148,-0.4764806420889683,1,1,16,3,292.0
13503,0.16639083236753036,-0.3690702464285427,-0.6550978945401418,0,3,71,1,216.85
13504,0.11703971637257636,-0.3690702464285427,-0.46845049084575435,0,3,64,1,295.93
13506,0.881592307198259,0.0,-0.20526342001399114,0,3,316,2,458.52
13507,-1.2282579451576368,0.4649735207179271,0.8108120983336832,2,2,3,4,2479.16
13508,0.755301849033873,-0.3690702464285427,-1.0562349132391526,0,3,243,1,110.97
13509,-0.836971657636088,0.8927892607143721,0.25163991469084424,1,2,8,7,979.72
13510,-1.562712108492176,0.4649735207179271,0.6151311650205508,2,2,1,4,1791.56
13512,0.7878003115843977,-0.3690702464285427,-0.5668304827610253,0,3,260,1,251.21
13513,0.4402284178965773,-0.3690702464285427,-0.6885142973429541,0,3,126,1,205.1
13514,0.17961125833955535,-0.3690702464285427,-0.8672830509086671,0,3,73,1,152.20000000000002
13515,0.17304632220108546,0.4649735207179271,0.19457323820928657,1,4,72,4,891.12
13516,-0.405690800867787,0.2618595071429148,0.4620196812152667,1,2,21,3,1389.41
13517,0.07841788023619099,0.2618595071429148,0.7189176209094275,1,4,59,3,2128.42
13518,0.252124730073414,-0.3690702464285427,-0.01685448311125525,0,4,85,1,627.16
13519,0.21115944414923474,-0.3690702464285427,-0.9959461984807755,0,3,78,1,122.75
13521,-1.562712108492176,0.2618595071429148,0.3056863468664037,1,2,1,3,1071.73
13522,-0.2402146898412107,-0.3690702464285427,-0.9812720767330058,0,1,30,1,125.8
13523,-0.19564314376077413,0.6309297535714574,1.093718430691317,2,2,33,5,3964.88
13524,-0.10531069860088949,0.6309297535714574,0.03198263914351757,1,4,40,5,680.1800000000001
13525,-0.5904904464328878,0.0,-0.015302165589404872,1,1,14,2,628.78
13527,-0.19564314376077413,0.8927892607143721,0.7503329877971128,2,2,33,7,2242.36
13529,0.21115944414923474,0.0,-0.4449046173255441,0,3,78,2,307.76
13531,0.6736158309628445,0.0,-0.17298688588022354,0,3,205,2,483.8
13532,-0.19564314376077413,-0.3690702464285427,-0.6734682417913067,0,1,33,1,210.31
13533,0.6164908294601078,0.2618595071429148,-0.5255502194798379,0,3,182,3,269.09
13534,-1.3670689647314018,1.9656472730442505,1.3301609262910408,2,0,2,25,5870.08
13536,-1.562712108492176,0.8927892607143721,1.0089253284807422,2,2,1,7,3444.3900000000003
13538,-0.07123663753324773,0.8927892607143721,0.41302426596052927,1,2,43,7,1280.85
13539,0.252124730073414,0.2618595071429148,-0.012857242825352527,1,4,85,3,631.34
13544,-0.11722526352458314,0.0,-0.510194325676413,0,1,39,2,276.06
13546,-0.6595388019259375,0.2618595071429148,-0.022706700796545326,1,1,12,3,621.09
13548,0.31020205588786276,0.0,0.030192736323507396,1,4,96,2,678.16
13549,-0.3250846385913979,0.8927892607143721,0.2125955736959079,1,2,25,7,918.2
13551,0.8861372264790353,-0.3690702464285427,-1.169410982149437,0,3,319,1,91.8
13552,0.1316625130805325,1.3347175194727927,1.0585476880607865,2,2,66,12,3740.07
13555,0.17961125833955535,0.4649735207179271,1.1137458364108956,1,4,73,4,4098.88
13557,-0.2723943026062298,0.0,-0.05969411605747929,1,1,28,2,584.06
13558,-1.0326148013968623,0.4649735207179271,-0.04901407654498874,1,2,5,4,594.52
13560,-0.8938037818230972,-0.3690702464285427,-0.7960514549851759,0,1,7,1,171.42000000000002
13561,0.6964881394628443,-0.3690702464285427,-0.909398623604263,0,3,215,1,141.86
13562,0.22914346473365005,0.2618595071429148,0.6177379367766874,1,4,81,3,1799.33
13563,0.24648121120320038,0.0,0.11249076639642232,1,4,84,2,777.53
13564,0.504184215692284,0.2618595071429148,0.5922111690461013,1,4,144,3,1724.67
13565,-0.45167942685912266,0.0,-0.5936820230366593,1,1,19,2,240.22
13566,-0.10531069860088949,0.0,0.1709579373289486,1,4,40,2,856.8399999999999
13568,0.5921571678236234,-0.3690702464285427,-0.74375316641326,0,3,173,1,187.05
13569,-0.5025174943015487,0.0,-0.38749035265137916,1,1,17,2,338.62
13570,0.755301849033873,-0.3690702464285427,-0.5955087042511544,0,3,243,1,239.49
13571,-0.6595388019259375,1.3347175194727927,0.7076386761552331,2,2,12,12,2088.94
13572,0.6736158309628445,-0.3690702464285427,0.45977884988927264,0,4,205,1,1384.25
13573,0.0,0.0,-0.48009112969474643,0,1,50,2,290.25
13575,-0.36370647472778334,0.6309297535714574,0.07622901599310497,1,2,23,5,732.0699999999999
13576,-0.7401449642023266,1.6801438592463753,1.4114052771481789,2,0,10,18,6717.34
13577,-0.3250846385913979,0.4649735207179271,0.5791233578247742,1,2,25,4,1687.6
13579,-0.5904904464328878,0.0,-0.1941911917808857,1,1,14,2,467.04
13581,0.8708179917918428,-0.3690702464285427,-1.0195354977747313,0,3,309,1,118.0
13583,0.5394668318384552,-0.3690702464285427,0.11519418646625068,0,4,155,1,781.03
13584,0.866125747072179,-0.3690702464285427,-0.9071247891645088,0,3,306,1,142.4
13587,0.10955870818052117,-0.3690702464285427,0.05983645026719231,0,4,63,1,712.4
13588,-0.5593496184885577,1.0959032742893848,0.8107610650845867,2,2,15,9,2478.95
13589,-0.5904904464328878,0.0,-0.31875156884506317,1,1,14,2,379.65
13590,-0.6981606380623229,0.7712437491614222,0.675958274490546,2,2,11,6,1981.92
13591,0.11703971637257636,0.2618595071429148,0.33066842919151734,1,4,64,3,1117.13
13592,-0.16806333096700918,0.4649735207179271,-0.5746472938192407,1,1,35,4,247.96
13593,0.3664811538104963,0.6309297535714574,0.684996255763563,1,4,108,5,2011.88
13594,0.018560571451014377,-0.3690702464285427,-0.2919340118572906,0,1,52,1,396.97
13596,-1.0326148013968623,0.0,0.01759388750900595,1,1,5,2,664.11
13598,-0.029252311393243784,-0.3690702464285427,-0.8372035959339267,0,1,47,1,160.04
13599,-1.562712108492176,1.8135880922155958,1.251290718687962,2,0,1,21,5149.92
13600,0.8754650456516969,-0.3690702464285427,-0.6477561200859908,0,3,312,1,219.52
13601,-0.04978797918717493,0.0,0.04349788497770699,1,4,45,2,693.3199999999999
13602,0.11703971637257636,-0.3690702464285427,-0.24543469520680153,0,1,64,1,428.89
13603,-0.30687435054077433,-0.3690702464285427,-0.8213219584282059,0,1,26,1,164.34
13606,-0.2560362830983483,0.2618595071429148,-0.5086952268422519,1,1,29,3,276.74999999999994
13607,-0.10531069860088949,-0.3690702464285427,0.02783650636479845,1,1,40,1,675.51
13610,-0.6595388019259375,0.8927892607143721,0.3116125120676041,1,2,12,7,1082.33
13611,0.27406102399696536,0.2618595071429148,0.35043006279438804,1,4,89,3,1154.4
13614,-0.3440092352296877,0.4649735207179271,0.5415186093172079,1,2,24,4,1585.46
13615,0.8846270050181589,-0.3690702464285427,-0.2613448968196762,0,3,318,1,417.69
