InvoiceNo,CustomerID,InvoiceDate,InvoiceValue,TotalQuantity,ProductDiversity,LineCount,InvoiceValue_robust_z,TotalQuantity_robust_z,ProductDiversity_robust_z,InvoiceValue_iqr_flag,TotalQuantity_iqr_flag,ProductDiversity_iqr_flag,AnomalyFlag_N0,AnomalyFlag_N0_highconfidence,AnomalyFlag_N0_candidate,LikelyDataError
536763,17685,2010-12-02 14:42:00,452.52,331,12,12,0.7145498128369795,1.349,-0.20234999999999997,False,False,False,False,False,False,False
536769,17581,2010-12-02 14:47:00,668.4,375,31,31,1.7146601188227621,1.6751318681318679,1.0792,False,False,False,False,False,False,False
536771,17581,2010-12-02 14:49:00,118.38,66,7,7,-0.8334252549881521,-0.6152032967032967,-0.5396,False,False,False,False,False,False,False
536777,15732,2010-12-02 15:00:00,138.1,97,5,5,-0.7420681342079055,-0.3854285714285714,-0.6745,False,False,False,False,False,False,False
536778,13138,2010-12-02 15:03:00,193.23,125,14,14,-0.48666660943026885,-0.17789010989010987,-0.06745,False,False,False,False,False,False,False
536779,15823,2010-12-02 15:08:00,15.0,1,1,1,-1.3123552319791203,-1.096989010989011,-0.9442999999999999,False,False,False,False,False,False,False
536781,17460,2010-12-02 15:14:00,50.400000000000006,24,1,1,-1.1483571551220852,-0.926510989010989,-0.9442999999999999,False,False,False,False,False,False,False
536782,17567,2010-12-02 15:18:00,517.95,244,27,27,1.0176682921803637,0.7041483516483517,0.8093999999999999,False,False,False,False,False,False,False
536783,15061,2010-12-02 15:19:00,4076.48,2909,38,38,17.50332016896185,20.457362637362635,1.55135,True,True,False,True,True,True,False
536784,15061,2010-12-02 15:20:00,2170.9,1330,25,25,8.675312957175729,8.753675824175824,0.6745,True,True,False,True,True,True,False
536785,15061,2010-12-02 15:22:00,2730.96,1008,6,6,11.26991077990316,6.366983516483516,-0.60705,True,True,False,True,True,True,False
536786,15061,2010-12-02 15:23:00,324.0,144,2,2,0.1191534049933035,-0.03706043956043956,-0.8768499999999999,False,False,False,False,False,False,False
536787,17850,2010-12-02 15:24:00,192.46,76,13,13,-0.4902337992376111,-0.5410824175824176,-0.1349,False,False,False,False,False,False,False
536788,15061,2010-12-02 15:25:00,75.0,60,1,1,-1.0343923898485525,-0.6596758241758242,-0.9442999999999999,False,False,False,False,False,False,False
536789,17850,2010-12-02 15:25:00,22.2,12,2,2,-1.2789996909234522,-1.0154560439560438,-0.8768499999999999,False,False,False,False,False,False,False
536790,17850,2010-12-02 15:26:00,532.01,141,17,17,1.0828042515196268,-0.05929670329670329,0.1349,False,False,False,False,False,False,False
536791,17850,2010-12-02 15:27:00,44.400000000000006,24,2,2,-1.176153439335142,-0.926510989010989,-0.8768499999999999,False,False,False,False,False,False,False
536792,15061,2010-12-02 15:28:00,30.0,24,1,1,-1.2428645214464782,-0.926510989010989,-0.9442999999999999,False,False,False,False,False,False,False
536793,16203,2010-12-02 15:39:00,170.7,70,11,11,-0.5910416566502971,-0.5855549450549451,-0.2698,False,False,False,False,False,False,False
536794,13767,2010-12-02 15:40:00,322.8,96,4,4,0.11359414815069219,-0.3928406593406593,-0.74195,False,False,False,False,False,False,False
536795,15640,2010-12-02 15:40:00,333.72,180,7,7,0.1641833854184556,0.22977472527472528,-0.5396,False,False,False,False,False,False,False
536796,15574,2010-12-02 15:46:00,349.04,159,96,105,0.2351565644424605,0.07412087912087913,5.46345,False,False,True,True,True,True,False
536797,16770,2010-12-02 15:49:00,130.8,56,6,6,-0.7758869466671245,-0.6893241758241758,-0.60705,False,False,False,False,False,False,False
536798,17838,2010-12-02 15:55:00,684.46,454,29,29,1.7890615062330444,2.260686813186813,0.9442999999999999,False,False,False,False,False,False,False
536799,17228,2010-12-02 16:00:00,183.3,122,18,18,-0.5326694598028778,-0.20012637362637364,0.20234999999999997,False,False,False,False,False,False,False
536800,14829,2010-12-02 16:12:00,236.97,190,19,19,-0.284031697517085,0.30389560439560437,0.2698,False,False,False,False,False,False,False
536802,17412,2010-12-02 16:29:00,197.3,50,8,8,-0.46781146330574536,-0.7337967032967032,-0.47214999999999996,False,False,False,False,False,False,False
536804,14031,2010-12-02 16:34:00,1714.25,531,25,25,6.559784092860333,2.8314175824175822,0.6745,True,False,False,True,True,True,False
536805,14775,2010-12-02 16:38:00,406.56,384,20,20,0.5016302757649648,1.7418406593406592,0.33725,False,False,False,False,False,False,False
536806,12971,2010-12-02 16:42:00,45.12,84,5,5,-1.1728178852295752,-0.4817857142857143,-0.6745,False,False,False,False,False,False,False
536808,17659,2010-12-02 16:46:00,247.8,64,12,12,-0.23385940451251747,-0.6300274725274725,-0.20234999999999997,False,False,False,False,False,False,False
536809,15299,2010-12-02 16:48:00,1003.2,1824,1,1,3.26569277791133,12.415247252747251,-0.9442999999999999,True,True,False,True,True,True,False
536810,15299,2010-12-02 16:50:00,303.96,204,1,1,0.026313815721693775,0.40766483516483515,-0.9442999999999999,False,False,False,False,False,False,False
536811,15299,2010-12-02 16:51:00,527.85,69,1,1,1.0635321611319075,-0.592967032967033,-0.9442999999999999,False,False,False,False,False,False,False
536813,15646,2010-12-02 16:59:00,189.8,230,17,17,-0.5025568185720662,0.6003791208791208,0.1349,False,False,False,False,False,False,False
536819,13402,2010-12-02 17:12:00,308.28000000000003,190,17,17,0.04632714035509489,0.30389560439560437,0.1349,False,False,False,False,False,False,False
536821,17757,2010-12-02 17:17:00,143.45000000000002,80,23,23,-0.7172831141179298,-0.5114340659340659,0.5396,False,False,False,False,False,False,False
536823,13011,2010-12-02 17:22:00,50.550000000000004,13,3,3,-1.1476622480167589,-1.008043956043956,-0.8093999999999999,False,False,False,False,False,False,False
536824,13798,2010-12-02 17:24:00,408.0,160,1,1,0.5083013839760983,0.08153296703296703,-0.9442999999999999,False,False,False,False,False,False,False
536830,16754,2010-12-02 17:38:00,2002.4,4280,2,2,7.894700642192385,30.619335164835164,-0.8768499999999999,True,True,False,True,True,True,False
536831,16029,2010-12-02 17:40:00,569.4,260,4,4,1.2560214293073253,0.8227417582417582,-0.74195,False,False,False,False,False,False,False
536832,16634,2010-12-02 17:41:00,164.8,64,8,8,-0.6183746694598028,-0.6300274725274725,-0.47214999999999996,False,False,False,False,False,False,False
536833,18239,2010-12-02 17:48:00,438.1,208,29,29,0.6477460764449332,0.43731318681318676,0.9442999999999999,False,False,False,False,False,False,False
536834,14576,2010-12-02 17:51:00,35.400000000000006,12,1,1,-1.2178478656547274,-1.0154560439560438,-0.9442999999999999,False,False,False,False,False,False,False
536835,13145,2010-12-02 18:06:00,295.0,1,1,1,-0.01519530203647091,-1.096989010989011,-0.9442999999999999,False,False,False,False,False,False,False
536836,18168,2010-12-02 18:08:00,263.3,133,26,27,-0.1620523369621208,-0.11859340659340659,0.74195,False,False,False,False,False,False,False
536837,14395,2010-12-02 18:15:00,308.68,174,27,27,0.048180225969298565,0.1853021978021978,0.8093999999999999,False,False,False,False,False,False,False
536838,14865,2010-12-02 18:23:00,37.2,96,3,3,-1.2095089803908103,-0.3928406593406593,-0.8093999999999999,False,False,False,False,False,False,False
536839,15093,2010-12-02 18:25:00,623.73,879,16,16,1.5077167828565545,5.4108241758241755,0.06745,False,True,False,True,False,True,False
536841,16150,2010-12-02 18:27:00,393.42,174,22,22,0.44075641333837046,0.1853021978021978,0.47214999999999996,False,False,False,False,False,False,False
536842,17552,2010-12-02 18:45:00,263.62,130,11,11,-0.16056986847075783,-0.14082967032967034,-0.2698,False,False,False,False,False,False,False
536843,17552,2010-12-02 18:46:00,34.9,14,2,2,-1.2201642226724823,-1.0006318681318682,-0.8768499999999999,False,False,False,False,False,False,False
536844,14236,2010-12-02 18:49:00,189.3,38,3,3,-0.504873175589821,-0.8227417582417582,-0.8093999999999999,False,False,False,False,False,False,False
536845,17961,2010-12-02 19:18:00,127.55,45,28,29,-0.7909432672825303,-0.7708571428571428,0.8768499999999999,False,False,False,False,False,False,False
536846,14573,2010-12-02 19:59:00,402.0,126,68,70,0.48050509976304157,-0.17047802197802198,3.57485,False,False,True,True,False,True,False
536847,17135,2010-12-03 09:31:00,215.57999999999998,222,9,9,-0.38312545073663246,0.5410824175824176,-0.40469999999999995,False,False,False,False,False,False,False
536848,13408,2010-12-03 09:39:00,534.0,280,3,3,1.0920233524502905,0.9709835164835164,-0.8093999999999999,False,False,False,False,False,False,False
536849,17396,2010-12-03 09:45:00,397.5,106,3,3,0.4596578866032489,-0.3187197802197802,-0.8093999999999999,False,False,False,False,False,False,False
536851,12967,2010-12-03 09:49:00,1368.4,360,15,15,4.957559943679386,1.5639505494505495,0.0,True,False,False,True,True,True,False
536856,13370,2010-12-03 10:26:00,754.87,343,39,39,2.1152509014732654,1.437945054945055,1.6187999999999998,False,False,False,False,False,False,False
536857,16883,2010-12-03 10:33:00,128.03,54,17,17,-0.7887195645454859,-0.7041483516483517,0.1349,False,False,False,False,False,False,False
536859,12841,2010-12-03 10:43:00,294.25,186,24,24,-0.018669837563103007,0.27424725274725276,0.60705,False,False,False,False,False,False,False
536860,16905,2010-12-03 10:43:00,254.4,108,10,10,-0.20328349187815503,-0.30389560439560437,-0.33725,False,False,False,False,False,False,False
536863,17967,2010-12-03 11:19:00,112.27,73,41,42,-0.861731137745115,-0.5633186813186813,1.7536999999999998,False,False,False,False,False,False,False
536874,16891,2010-12-03 11:35:00,217.26,86,63,63,-0.37534249115697654,-0.46696153846153843,3.2375999999999996,False,False,True,True,False,False,False
536884,14589,2010-12-03 11:42:00,39.75,5,3,3,-1.1976955596002612,-1.0673406593406594,-0.8093999999999999,False,False,False,False,False,False,False
536938,14680,2010-12-03 12:05:00,1680.88,464,14,14,6.405190425495382,2.334807692307692,-0.06745,True,False,False,True,True,True,False
536943,17884,2010-12-03 12:11:00,187.51,170,28,28,-0.513165733713383,0.15565384615384617,0.8768499999999999,False,False,False,False,False,False,False
536945,14083,2010-12-03 12:24:00,294.01,152,62,62,-0.019781688931625317,0.022236263736263733,3.17015,False,False,True,True,False,False,False
536946,13013,2010-12-03 12:28:00,841.94,363,29,29,2.5186213125450747,1.586186813186813,0.9442999999999999,False,False,False,False,False,False,False
536947,13013,2010-12-03 12:29:00,686.4,439,38,38,1.7980489714619325,2.1495054945054943,1.55135,False,False,False,False,False,False,False
536954,17809,2010-12-03 12:41:00,425.0,100,1,1,0.5870575225797591,-0.3631923076923077,-0.9442999999999999,False,False,False,False,False,False,False
536956,14210,2010-12-03 12:43:00,304.95000000000005,93,15,15,0.03090020261684845,-0.41507692307692307,0.0,False,False,False,False,False,False,False
536957,17809,2010-12-03 12:43:00,791.7,234,13,13,2.285873759401079,0.6300274725274725,-0.1349,False,False,False,False,False,False,False
536960,16477,2010-12-03 12:48:00,225.65,125,14,14,-0.33647402039905205,-0.17789010989010987,-0.06745,False,False,False,False,False,False,False
536968,16013,2010-12-03 13:09:00,534.0,168,2,2,1.0920233524502905,0.14082967032967034,-0.8768499999999999,False,False,False,False,False,False,False
536969,16013,2010-12-03 13:10:00,528.0,192,1,1,1.0642270682372337,0.3187197802197802,-0.9442999999999999,False,False,False,False,False,False,False
536970,17949,2010-12-03 13:12:00,1314.0,120,1,1,4.705540300147671,-0.21495054945054945,-0.9442999999999999,True,False,False,True,True,True,False
536972,16926,2010-12-03 13:42:00,230.25,35,14,14,-0.31516353583570855,-0.844978021978022,-0.06745,False,False,False,False,False,False,False
536973,17787,2010-12-03 13:43:00,736.28,356,30,31,2.0291287475531443,1.5343021978021978,1.01175,False,False,False,False,False,False,False
536976,14723,2010-12-03 14:18:00,149.8,76,19,19,-0.6878653799924448,-0.5410824175824176,0.2698,False,False,False,False,False,False,False
536977,17954,2010-12-03 14:18:00,108.78,60,14,14,-0.877899309729043,-0.6596758241758242,-0.06745,False,False,False,False,False,False,False
536980,17819,2010-12-03 14:26:00,591.47,239,12,12,1.3582654280710194,0.6670879120879121,-0.20234999999999997,False,False,False,False,False,False,False
536981,14723,2010-12-03 14:26:00,97.39,38,22,23,-0.9306659225934958,-0.8227417582417582,0.47214999999999996,False,False,False,False,False,False,False
536984,17841,2010-12-03 14:35:00,339.54,136,29,29,0.19114578110512062,-0.09635714285714285,0.9442999999999999,False,False,False,False,False,False,False
536985,15373,2010-12-03 14:40:00,334.3,42,11,11,0.166870359559051,-0.7930934065934065,-0.2698,False,False,False,False,False,False,False
536986,16140,2010-12-03 14:40:00,124.14,104,7,7,-0.8067408221436176,-0.33354395604395604,-0.5396,False,False,False,False,False,False,False
536987,17198,2010-12-03 14:54:00,272.01,124,52,53,-0.12170139771283349,-0.1853021978021978,2.49565,False,False,False,False,False,False,False
536988,17238,2010-12-03 15:05:00,254.39000000000001,100,38,38,-0.2033298190185101,-0.3631923076923077,1.55135,False,False,False,False,False,False,False
536989,17238,2010-12-03 15:10:00,115.7,26,22,22,-0.8458409286033175,-0.9116868131868131,0.47214999999999996,False,False,False,False,False,False,False
536992,15769,2010-12-03 15:16:00,91.8,36,1,1,-0.9565627940519935,-0.8375659340659339,-0.9442999999999999,False,False,False,False,False,False,False
536993,14396,2010-12-03 15:19:00,110.35000000000001,39,34,34,-0.8706259486932929,-0.8153296703296703,1.28155,False,False,False,False,False,False,False
536994,14898,2010-12-03 15:25:00,98.5,18,3,3,-0.9255236100140801,-0.9709835164835164,-0.8093999999999999,False,False,False,False,False,False,False
537023,16725,2010-12-03 16:02:00,122.15,64,25,25,-0.8159599230742814,-0.6300274725274725,0.6745,False,False,False,False,False,False,False
537030,16455,2010-12-03 16:44:00,246.3,142,13,13,-0.24080847556578164,-0.05188461538461538,-0.1349,False,False,False,False,False,False,False
537031,16455,2010-12-03 16:45:00,135.0,108,6,6,-0.7564295477179848,-0.30389560439560437,-0.60705,False,False,False,False,False,False,False
537034,13081,2010-12-03 17:20:00,2355.1800000000003,1338,73,73,9.529029499639414,8.812972527472528,3.9121,True,True,True,True,True,True,False
537035,13081,2010-12-03 17:21:00,11.6,8,1,1,-1.3281064596998524,-1.0451043956043957,-0.9442999999999999,False,False,False,False,False,False,False
537036,15545,2010-12-03 17:28:00,135.32999999999998,75,31,31,-0.7549007520862668,-0.5484945054945055,1.0792,False,False,False,False,False,False,False
537037,17243,2010-12-05 10:03:00,256.90000000000003,92,11,11,-0.19170170678938125,-0.422489010989011,-0.2698,False,False,False,False,False,False,False
537038,15465,2010-12-05 10:12:00,535.75,125,7,7,1.100130602012432,-0.17789010989010987,-0.5396,False,False,False,False,False,False,False
537040,13089,2010-12-05 10:27:00,734.3999999999999,192,2,2,2.0204192451663863,0.3187197802197802,-0.8768499999999999,False,False,False,False,False,False,False
537041,16033,2010-12-05 10:36:00,155.64000000000001,52,26,26,-0.6608103300250695,-0.7189725274725275,0.74195,False,False,False,False,False,False,False
537042,13838,2010-12-05 10:45:00,230.66,80,48,49,-0.31326412308114976,-0.5114340659340659,2.22585,False,False,False,False,False,False,False
537044,18055,2010-12-05 10:52:00,431.45,93,19,19,0.6169385281087951,-0.41507692307692307,0.2698,False,False,False,False,False,False,False
537045,15038,2010-12-05 10:54:00,118.88,43,30,32,-0.8311088979703973,-0.7856813186813186,1.01175,False,False,False,False,False,False,False
537046,18109,2010-12-05 10:58:00,277.45,55,14,14,-0.09649943335966202,-0.6967362637362637,-0.06745,False,False,False,False,False,False,False
537047,13069,2010-12-05 11:02:00,326.59999999999997,181,41,41,0.13119846148562794,0.23718681318681317,1.7536999999999998,False,False,False,False,False,False,False
537048,13069,2010-12-05 11:03:00,5.9,2,2,2,-1.3545129297022565,-1.089576923076923,-0.8768499999999999,False,False,False,False,False,False,False
537049,16241,2010-12-05 11:04:00,277.65000000000003,97,14,14,-0.09557289055255992,-0.3854285714285714,-0.06745,False,False,False,False,False,False,False
537050,14800,2010-12-05 11:10:00,555.84,437,51,51,1.1932018269858173,2.1346813186813187,2.4282,False,False,False,False,False,False,False
537051,15708,2010-12-05 11:12:00,317.29,121,31,37,0.0880678938150351,-0.20753846153846153,1.0792,False,False,False,False,False,False,False
537052,16839,2010-12-05 11:15:00,552.24,232,5,5,1.176524056457983,0.6152032967032967,-0.6745,False,False,False,False,False,False,False
537053,16168,2010-12-05 11:38:00,275.8,124,3,3,-0.10414341151825253,-0.1853021978021978,-0.8093999999999999,False,False,False,False,False,False,False
537054,16931,2010-12-05 11:40:00,152.05,82,40,41,-0.6774417734125485,-0.4966098901098901,1.68625,False,False,False,False,False,False,False
537055,16814,2010-12-05 11:45:00,273.29,107,15,15,-0.11577152374738123,-0.31130769230769234,0.0,False,False,False,False,False,False,False
537057,15351,2010-12-05 11:49:00,274.67,129,49,51,-0.1093783783783782,-0.14824175824175825,2.2933,False,False,False,False,False,False,False
